"license_id","employee_id","license_name","expiry_date"
44357,990780190,"VAT Handling Cert","2024-04-06"
52035,592823719,"Fraud Prevention Cert","2024-04-06"
54453,508765791,"Security Screening Training","2024-04-06"
75927,324380857,"Customer Privacy Training","2024-04-06"
24039,866935295,"VAT Handling Cert","2024-04-07"
41959,553836024,"API Access Approval","2024-04-07"
49817,271184681,"AML Awareness","2024-04-07"
9832,236465045,"Tour Guide Level 1","2024-04-08"
84718,115009534,"Fraud Prevention Cert","2024-04-08"
43222,446681880,"Tour Guide Level 1","2024-04-09"
52116,668913081,"Corporate Travel Cert","2024-04-09"
63131,236847354,"Advanced Ticketing Cert","2024-04-09"
20873,793822303,"Advanced Ticketing Cert","2024-04-10"
54480,422907593,"Tour Guide Level 2","2024-04-10"
69799,748452472,"VAT Handling Cert","2024-04-10"
82276,414943542,"Tour Guide Level 1","2024-04-10"
35107,686203985,"Customer Privacy Training","2024-04-11"
43160,246715261,"IATA Agent","2024-04-11"
61265,875001939,"Advanced Ticketing Cert","2024-04-11"
89039,530609212,"Fraud Prevention Cert","2024-04-11"
62283,637196757,"VAT Handling Cert","2024-04-12"
86938,143561942,"Advanced Ticketing Cert","2024-04-12"
21954,382882248,"Senior Agent Accreditation","2024-04-13"
36946,344706221,"Corporate Travel Cert","2024-04-13"
37812,835745359,"Fraud Prevention Cert","2024-04-13"
68703,216643606,"Customer Privacy Training","2024-04-13"
85305,980141028,"Tour Guide Level 2","2024-04-13"
25542,422166728,"Tour Guide Level 2","2024-04-14"
25549,611025628,"Security Screening Training","2024-04-14"
42707,666165219,"API Access Approval","2024-04-14"
82962,374128768,"Tour Guide Level 1","2024-04-14"
36734,756077310,"AML Awareness","2024-04-15"
47370,952573599,"Customer Privacy Training","2024-04-15"
85843,351350694,"Security Screening Training","2024-04-15"
2161,118133589,"Customer Privacy Training","2024-04-16"
24254,580796933,"Customer Privacy Training","2024-04-16"
64012,175675708,"Senior Agent Accreditation","2024-04-16"
3331,927500161,"Advanced Ticketing Cert","2024-04-17"
23185,248988111,"Security Screening Training","2024-04-17"
74858,484646765,"Security Screening Training","2024-04-17"
68030,981972479,"API Access Approval","2024-04-18"
72446,270917223,"Corporate Travel Cert","2024-04-18"
73507,912930072,"Fraud Prevention Cert","2024-04-18"
93980,477111395,"Tour Guide Level 2","2024-04-18"
37975,569466449,"IATA Agent","2024-04-19"
48341,784579387,"VAT Handling Cert","2024-04-19"
56282,115054896,"Tour Guide Level 2","2024-04-19"
74184,547273554,"Corporate Travel Cert","2024-04-19"
2347,317868833,"Corporate Travel Cert","2024-04-20"
4970,119821604,"Customer Privacy Training","2024-04-20"
40326,495251029,"Fraud Prevention Cert","2024-04-20"
50321,635964292,"Advanced Ticketing Cert","2024-04-20"
65288,277344376,"Customer Privacy Training","2024-04-20"
82906,419028608,"Customer Privacy Training","2024-04-20"
98572,773622503,"Tour Guide Level 1","2024-04-20"
98700,849413134,"API Access Approval","2024-04-20"
9241,678089385,"Tour Guide Level 2","2024-04-21"
26519,911142755,"Senior Agent Accreditation","2024-04-21"
29648,863581816,"IATA Agent","2024-04-21"
57341,727934203,"AML Awareness","2024-04-21"
61507,907155856,"Tour Guide Level 2","2024-04-21"
63265,312570330,"Senior Agent Accreditation","2024-04-21"
77850,336369564,"Customer Privacy Training","2024-04-21"
25874,850465919,"Senior Agent Accreditation","2024-04-22"
26247,444460278,"Corporate Travel Cert","2024-04-22"
424,316226242,"Senior Agent Accreditation","2024-04-23"
8705,872037127,"AML Awareness","2024-04-23"
47268,634285157,"Security Screening Training","2024-04-23"
24607,141747167,"IATA Agent","2024-04-24"
65600,359325931,"Security Screening Training","2024-04-24"
78995,123766817,"Security Screening Training","2024-04-24"
94481,679984633,"Advanced Ticketing Cert","2024-04-24"
1908,191716608,"Tour Guide Level 1","2024-04-25"
67503,210054074,"Customer Privacy Training","2024-04-25"
67759,770648003,"Customer Privacy Training","2024-04-25"
81068,594005613,"Fraud Prevention Cert","2024-04-25"
7585,495147789,"IATA Agent","2024-04-26"
58932,734606970,"Customer Privacy Training","2024-04-26"
76960,588891992,"Security Screening Training","2024-04-26"
77234,682216878,"Fraud Prevention Cert","2024-04-26"
80836,371382703,"Fraud Prevention Cert","2024-04-26"
89289,735216913,"Tour Guide Level 1","2024-04-27"
36929,512878592,"Corporate Travel Cert","2024-04-28"
41664,388383130,"Corporate Travel Cert","2024-04-28"
86946,455702410,"AML Awareness","2024-04-28"
61703,455378606,"Tour Guide Level 2","2024-04-29"
92970,700958011,"IATA Agent","2024-04-29"
586,566284330,"IATA Agent","2024-04-30"
24652,279082163,"Corporate Travel Cert","2024-04-30"
58390,929197755,"VAT Handling Cert","2024-04-30"
73900,413183372,"Customer Privacy Training","2024-04-30"
81256,286116406,"AML Awareness","2024-04-30"
98071,290408181,"Senior Agent Accreditation","2024-04-30"
487,716051413,"Corporate Travel Cert","2024-05-01"
8010,242976826,"VAT Handling Cert","2024-05-01"
41717,245060115,"Tour Guide Level 1","2024-05-01"
47701,647549477,"IATA Agent","2024-05-01"
52896,157312744,"API Access Approval","2024-05-01"
58522,208953413,"Tour Guide Level 1","2024-05-01"
76111,348417835,"Senior Agent Accreditation","2024-05-01"
19455,475469713,"API Access Approval","2024-05-02"
25063,262885946,"Tour Guide Level 2","2024-05-02"
48624,328561484,"AML Awareness","2024-05-02"
82077,707772716,"Tour Guide Level 2","2024-05-02"
86274,898947031,"Senior Agent Accreditation","2024-05-02"
24348,795118307,"Tour Guide Level 2","2024-05-03"
70985,272480740,"VAT Handling Cert","2024-05-03"
86272,662216555,"Fraud Prevention Cert","2024-05-03"
96182,438747864,"Tour Guide Level 1","2024-05-03"
44630,181599886,"Fraud Prevention Cert","2024-05-04"
68499,207090282,"Tour Guide Level 2","2024-05-04"
72841,211838877,"VAT Handling Cert","2024-05-04"
91121,833666072,"Advanced Ticketing Cert","2024-05-04"
95279,490208180,"Customer Privacy Training","2024-05-04"
4695,999290714,"IATA Agent","2024-05-05"
15059,633013427,"Senior Agent Accreditation","2024-05-05"
26111,342579510,"Security Screening Training","2024-05-05"
52034,592823719,"Tour Guide Level 1","2024-05-05"
28595,906264626,"Security Screening Training","2024-05-06"
41643,437821891,"Tour Guide Level 1","2024-05-06"
48009,255623332,"Corporate Travel Cert","2024-05-06"
6068,626040916,"Fraud Prevention Cert","2024-05-07"
26470,798952214,"Security Screening Training","2024-05-07"
29364,162415999,"Advanced Ticketing Cert","2024-05-07"
33058,601338838,"Fraud Prevention Cert","2024-05-07"
47386,659935589,"IATA Agent","2024-05-07"
51474,477657477,"VAT Handling Cert","2024-05-07"
65431,681633680,"Security Screening Training","2024-05-07"
87453,227417423,"AML Awareness","2024-05-07"
20686,946922043,"Customer Privacy Training","2024-05-08"
31473,298373560,"Customer Privacy Training","2024-05-08"
45487,485703234,"Senior Agent Accreditation","2024-05-08"
54559,944533135,"Customer Privacy Training","2024-05-08"
58842,565750674,"Tour Guide Level 2","2024-05-08"
80336,780363560,"VAT Handling Cert","2024-05-08"
82134,545355300,"Tour Guide Level 1","2024-05-08"
20739,963845764,"Tour Guide Level 2","2024-05-09"
748,576281189,"VAT Handling Cert","2024-05-10"
55118,726400788,"Advanced Ticketing Cert","2024-05-10"
532,882911508,"Corporate Travel Cert","2024-05-11"
2425,429013021,"AML Awareness","2024-05-11"
20126,459463933,"Security Screening Training","2024-05-11"
33957,807627716,"Fraud Prevention Cert","2024-05-11"
41141,227805519,"Senior Agent Accreditation","2024-05-11"
62402,252279914,"API Access Approval","2024-05-11"
68563,618816702,"Tour Guide Level 2","2024-05-11"
82106,853088011,"Corporate Travel Cert","2024-05-11"
983,222480623,"Customer Privacy Training","2024-05-12"
2108,492235116,"API Access Approval","2024-05-12"
27582,699558536,"API Access Approval","2024-05-12"
36210,912442941,"AML Awareness","2024-05-12"
52674,891955327,"Customer Privacy Training","2024-05-12"
59956,117960089,"Customer Privacy Training","2024-05-12"
96005,589499732,"Advanced Ticketing Cert","2024-05-12"
12316,867206127,"Security Screening Training","2024-05-13"
48928,796258972,"Tour Guide Level 2","2024-05-13"
57236,192277386,"Security Screening Training","2024-05-13"
64149,355515953,"VAT Handling Cert","2024-05-13"
3992,971435454,"API Access Approval","2024-05-14"
23067,332130961,"Tour Guide Level 2","2024-05-14"
23083,728114296,"Security Screening Training","2024-05-14"
32119,252683206,"Customer Privacy Training","2024-05-14"
45112,432318530,"IATA Agent","2024-05-14"
47452,258012967,"IATA Agent","2024-05-14"
64756,584636626,"API Access Approval","2024-05-14"
70965,182536567,"AML Awareness","2024-05-14"
91301,179112628,"Corporate Travel Cert","2024-05-14"
93373,650020081,"Security Screening Training","2024-05-14"
75662,395014450,"Fraud Prevention Cert","2024-05-15"
3807,765482031,"AML Awareness","2024-05-16"
28259,517426956,"Tour Guide Level 1","2024-05-16"
69682,282195071,"Corporate Travel Cert","2024-05-16"
86740,826501663,"API Access Approval","2024-05-16"
33236,653021047,"Fraud Prevention Cert","2024-05-17"
47528,784310831,"Tour Guide Level 2","2024-05-17"
90665,830964669,"AML Awareness","2024-05-17"
18762,820739939,"Security Screening Training","2024-05-18"
68596,327209165,"Tour Guide Level 1","2024-05-18"
62135,181661109,"IATA Agent","2024-05-19"
62933,660464540,"AML Awareness","2024-05-20"
72458,867891945,"Advanced Ticketing Cert","2024-05-20"
77008,632748511,"Senior Agent Accreditation","2024-05-20"
4121,967933883,"Senior Agent Accreditation","2024-05-21"
6890,607045959,"Customer Privacy Training","2024-05-21"
47902,840342737,"Customer Privacy Training","2024-05-21"
67907,182986297,"Corporate Travel Cert","2024-05-21"
79185,200876395,"Fraud Prevention Cert","2024-05-21"
17934,571230106,"IATA Agent","2024-05-22"
73367,724247196,"IATA Agent","2024-05-22"
75098,183353694,"Advanced Ticketing Cert","2024-05-22"
77066,779635151,"IATA Agent","2024-05-22"
92449,984851228,"Corporate Travel Cert","2024-05-22"
32813,285087508,"Tour Guide Level 2","2024-05-23"
41755,874030886,"API Access Approval","2024-05-23"
20434,351778992,"API Access Approval","2024-05-24"
46620,502450214,"Tour Guide Level 2","2024-05-24"
47405,401046415,"VAT Handling Cert","2024-05-24"
84850,545155377,"Corporate Travel Cert","2024-05-24"
88190,956907367,"Senior Agent Accreditation","2024-05-24"
99451,343091466,"AML Awareness","2024-05-24"
8791,549320817,"Tour Guide Level 2","2024-05-25"
37596,870681653,"API Access Approval","2024-05-25"
40427,755854957,"Fraud Prevention Cert","2024-05-25"
42864,658853020,"Senior Agent Accreditation","2024-05-25"
76177,196427744,"Security Screening Training","2024-05-25"
47280,263701287,"VAT Handling Cert","2024-05-26"
48600,598240400,"Customer Privacy Training","2024-05-26"
99348,505284464,"Fraud Prevention Cert","2024-05-26"
3974,116829425,"AML Awareness","2024-05-27"
23105,800641888,"AML Awareness","2024-05-27"
37982,949723769,"AML Awareness","2024-05-27"
4840,425889126,"IATA Agent","2024-05-28"
17431,817140492,"Senior Agent Accreditation","2024-05-28"
23876,847123528,"VAT Handling Cert","2024-05-28"
42816,423804020,"AML Awareness","2024-05-28"
49163,269496703,"Fraud Prevention Cert","2024-05-28"
68256,861465403,"API Access Approval","2024-05-28"
78246,644470729,"Security Screening Training","2024-05-28"
13631,222740371,"Tour Guide Level 1","2024-05-29"
28463,175958359,"IATA Agent","2024-05-29"
32594,427196067,"VAT Handling Cert","2024-05-29"
43174,316514520,"Customer Privacy Training","2024-05-29"
55573,309589851,"Security Screening Training","2024-05-29"
85729,567461428,"Tour Guide Level 2","2024-05-29"
4841,571377733,"Customer Privacy Training","2024-05-30"
67733,793548398,"Tour Guide Level 2","2024-05-30"
71128,815978427,"Customer Privacy Training","2024-05-30"
74964,931826617,"Senior Agent Accreditation","2024-05-30"
5306,240451516,"Security Screening Training","2024-05-31"
35232,895445963,"AML Awareness","2024-05-31"
40716,943308852,"API Access Approval","2024-05-31"
54651,829735113,"Customer Privacy Training","2024-05-31"
58990,798473176,"Tour Guide Level 1","2024-05-31"
63715,762209413,"VAT Handling Cert","2024-05-31"
11542,446794530,"Fraud Prevention Cert","2024-06-01"
20413,345848530,"Tour Guide Level 1","2024-06-01"
46392,726042790,"Tour Guide Level 2","2024-06-01"
43181,613753117,"Advanced Ticketing Cert","2024-06-02"
44024,170607763,"IATA Agent","2024-06-02"
63521,424204332,"Tour Guide Level 2","2024-06-02"
65093,133422750,"AML Awareness","2024-06-02"
91261,755640745,"Fraud Prevention Cert","2024-06-02"
70170,231919193,"Fraud Prevention Cert","2024-06-03"
73695,912680432,"Tour Guide Level 1","2024-06-03"
6368,401735721,"IATA Agent","2024-06-04"
21777,926800483,"IATA Agent","2024-06-04"
30383,705324780,"Customer Privacy Training","2024-06-04"
46853,384105352,"API Access Approval","2024-06-04"
62129,408278876,"AML Awareness","2024-06-04"
87162,426348644,"Advanced Ticketing Cert","2024-06-04"
96942,844556389,"IATA Agent","2024-06-04"
4588,917612491,"VAT Handling Cert","2024-06-05"
37435,419002368,"Corporate Travel Cert","2024-06-05"
47764,718188300,"AML Awareness","2024-06-05"
51252,664558995,"API Access Approval","2024-06-05"
60969,284583088,"IATA Agent","2024-06-05"
96826,128974005,"Advanced Ticketing Cert","2024-06-05"
6443,196603195,"API Access Approval","2024-06-06"
49745,279098829,"Customer Privacy Training","2024-06-06"
56848,245716018,"Tour Guide Level 2","2024-06-06"
92103,961639836,"Security Screening Training","2024-06-06"
16993,105512794,"API Access Approval","2024-06-07"
52064,656305219,"IATA Agent","2024-06-07"
54611,651416423,"IATA Agent","2024-06-07"
70472,754846739,"Senior Agent Accreditation","2024-06-07"
16348,788124926,"Tour Guide Level 1","2024-06-08"
56606,781611410,"Customer Privacy Training","2024-06-08"
71202,356317336,"VAT Handling Cert","2024-06-08"
88000,362192624,"Senior Agent Accreditation","2024-06-08"
22111,245711557,"IATA Agent","2024-06-09"
57991,819071754,"Customer Privacy Training","2024-06-09"
64047,457753462,"Customer Privacy Training","2024-06-09"
77370,232937667,"Security Screening Training","2024-06-09"
91732,408249472,"Tour Guide Level 2","2024-06-09"
10355,959232412,"Fraud Prevention Cert","2024-06-10"
35060,962445908,"Customer Privacy Training","2024-06-10"
72813,133209240,"IATA Agent","2024-06-10"
99596,587292408,"IATA Agent","2024-06-10"
21125,776706911,"Advanced Ticketing Cert","2024-06-11"
32730,760333394,"AML Awareness","2024-06-11"
46372,825744490,"Corporate Travel Cert","2024-06-11"
49483,989597720,"VAT Handling Cert","2024-06-11"
58912,249858773,"Corporate Travel Cert","2024-06-11"
58983,771662004,"API Access Approval","2024-06-11"
84286,422778178,"Advanced Ticketing Cert","2024-06-11"
89912,959261312,"Corporate Travel Cert","2024-06-11"
22709,473558894,"Advanced Ticketing Cert","2024-06-12"
64531,968749555,"Customer Privacy Training","2024-06-12"
64699,234832764,"Customer Privacy Training","2024-06-12"
77901,931944606,"Fraud Prevention Cert","2024-06-12"
94945,803884893,"Security Screening Training","2024-06-12"
5423,479979051,"Security Screening Training","2024-06-14"
41522,710325103,"Security Screening Training","2024-06-14"
63839,334122699,"AML Awareness","2024-06-14"
64349,646274987,"IATA Agent","2024-06-14"
66242,200690651,"IATA Agent","2024-06-14"
71430,482653443,"IATA Agent","2024-06-14"
6630,590236031,"Security Screening Training","2024-06-15"
16264,721961793,"AML Awareness","2024-06-15"
21118,647024920,"Corporate Travel Cert","2024-06-15"
28151,648792113,"AML Awareness","2024-06-15"
75333,211314773,"AML Awareness","2024-06-15"
92645,184401334,"Security Screening Training","2024-06-15"
93616,773403433,"IATA Agent","2024-06-15"
11413,440851988,"IATA Agent","2024-06-16"
35076,961298766,"Fraud Prevention Cert","2024-06-16"
61017,391227268,"Tour Guide Level 1","2024-06-16"
66902,430586951,"Corporate Travel Cert","2024-06-16"
69138,402495153,"Tour Guide Level 2","2024-06-16"
73137,528569197,"API Access Approval","2024-06-18"
82745,566127678,"IATA Agent","2024-06-18"
87601,430386294,"Fraud Prevention Cert","2024-06-18"
17394,388809619,"IATA Agent","2024-06-19"
24411,268748746,"Tour Guide Level 1","2024-06-19"
32151,887891427,"Corporate Travel Cert","2024-06-19"
39989,775328056,"IATA Agent","2024-06-19"
41754,874030886,"Customer Privacy Training","2024-06-19"
62409,297692855,"IATA Agent","2024-06-19"
69563,674348724,"API Access Approval","2024-06-19"
71939,884695663,"Fraud Prevention Cert","2024-06-19"
74859,484646765,"Advanced Ticketing Cert","2024-06-19"
6479,752397846,"Fraud Prevention Cert","2024-06-20"
13392,840461591,"Customer Privacy Training","2024-06-20"
21999,688742135,"Corporate Travel Cert","2024-06-20"
34331,557205345,"Tour Guide Level 2","2024-06-20"
53962,942394516,"API Access Approval","2024-06-20"
58575,887018098,"Corporate Travel Cert","2024-06-20"
64346,212522060,"Security Screening Training","2024-06-20"
66611,219001999,"AML Awareness","2024-06-20"
74632,401153620,"Tour Guide Level 1","2024-06-20"
94296,911231304,"VAT Handling Cert","2024-06-20"
7510,194624800,"Tour Guide Level 2","2024-06-21"
42894,475439842,"Fraud Prevention Cert","2024-06-21"
91193,964489306,"Security Screening Training","2024-06-21"
50345,187184747,"AML Awareness","2024-06-22"
61734,194541479,"API Access Approval","2024-06-22"
77977,901169143,"Tour Guide Level 1","2024-06-22"
81725,681304328,"VAT Handling Cert","2024-06-22"
93969,453810349,"Fraud Prevention Cert","2024-06-22"
3453,826829487,"Security Screening Training","2024-06-23"
12343,766657720,"Advanced Ticketing Cert","2024-06-23"
92151,903630490,"Tour Guide Level 2","2024-06-23"
20877,181089926,"Corporate Travel Cert","2024-06-24"
38307,386567117,"Corporate Travel Cert","2024-06-24"
51985,243076137,"API Access Approval","2024-06-25"
62521,603238728,"Fraud Prevention Cert","2024-06-25"
68671,634709327,"Fraud Prevention Cert","2024-06-25"
70141,225443147,"Senior Agent Accreditation","2024-06-25"
94640,192482409,"IATA Agent","2024-06-25"
15198,933180584,"Advanced Ticketing Cert","2024-06-26"
29528,307956987,"API Access Approval","2024-06-26"
46727,278836303,"AML Awareness","2024-06-26"
47270,634285157,"Fraud Prevention Cert","2024-06-26"
65029,630712052,"Tour Guide Level 2","2024-06-26"
84261,948372048,"VAT Handling Cert","2024-06-26"
3802,992615859,"Tour Guide Level 2","2024-06-27"
12728,951623577,"Senior Agent Accreditation","2024-06-27"
61850,435713849,"IATA Agent","2024-06-27"
88798,427234686,"AML Awareness","2024-06-27"
96799,166574821,"Tour Guide Level 1","2024-06-27"
27375,242993500,"Corporate Travel Cert","2024-06-28"
36168,878042375,"Advanced Ticketing Cert","2024-06-28"
50117,644575823,"AML Awareness","2024-06-28"
73020,676894488,"Tour Guide Level 2","2024-06-28"
12765,925732722,"IATA Agent","2024-06-29"
26572,976107756,"Customer Privacy Training","2024-06-29"
66267,560752773,"Advanced Ticketing Cert","2024-06-29"
79564,989088886,"Tour Guide Level 1","2024-06-29"
3949,350712293,"Fraud Prevention Cert","2024-06-30"
19276,646356462,"Advanced Ticketing Cert","2024-06-30"
25403,291421970,"API Access Approval","2024-06-30"
49991,272217419,"Senior Agent Accreditation","2024-06-30"
55818,334063697,"IATA Agent","2024-06-30"
78054,697239467,"Tour Guide Level 1","2024-06-30"
98306,557666765,"Tour Guide Level 2","2024-06-30"
2502,268973362,"IATA Agent","2024-07-01"
23770,888056412,"VAT Handling Cert","2024-07-01"
74214,173008001,"AML Awareness","2024-07-01"
81182,634570340,"Advanced Ticketing Cert","2024-07-01"
90051,841428253,"Fraud Prevention Cert","2024-07-01"
90221,597180007,"Corporate Travel Cert","2024-07-01"
2404,901158806,"Security Screening Training","2024-07-02"
3726,731448061,"VAT Handling Cert","2024-07-02"
20528,455678986,"Security Screening Training","2024-07-02"
22990,276604421,"Advanced Ticketing Cert","2024-07-02"
89845,904715407,"AML Awareness","2024-07-03"
15211,596343351,"AML Awareness","2024-07-04"
30613,400659736,"Corporate Travel Cert","2024-07-04"
47234,865388113,"Advanced Ticketing Cert","2024-07-04"
83220,637673960,"VAT Handling Cert","2024-07-04"
2405,901158806,"VAT Handling Cert","2024-07-05"
82372,491748608,"Tour Guide Level 2","2024-07-05"
98575,399303913,"AML Awareness","2024-07-05"
38527,761463534,"Fraud Prevention Cert","2024-07-06"
52895,157312744,"Senior Agent Accreditation","2024-07-06"
1731,899885832,"Fraud Prevention Cert","2024-07-07"
2372,474622743,"Corporate Travel Cert","2024-07-07"
20751,686031119,"Tour Guide Level 1","2024-07-07"
28294,853178464,"Advanced Ticketing Cert","2024-07-07"
29495,628899967,"Corporate Travel Cert","2024-07-07"
47911,752763727,"API Access Approval","2024-07-07"
45204,255811079,"Tour Guide Level 1","2024-07-08"
57082,400326296,"Advanced Ticketing Cert","2024-07-08"
62025,857954705,"Tour Guide Level 1","2024-07-08"
80858,464830713,"Tour Guide Level 1","2024-07-08"
82834,905003648,"Tour Guide Level 2","2024-07-08"
96652,136791081,"Customer Privacy Training","2024-07-08"
6524,653114349,"Customer Privacy Training","2024-07-09"
28665,524013065,"Senior Agent Accreditation","2024-07-09"
33653,335834581,"API Access Approval","2024-07-09"
35135,935556584,"Fraud Prevention Cert","2024-07-09"
37943,884543308,"Customer Privacy Training","2024-07-09"
19253,203347165,"Fraud Prevention Cert","2024-07-10"
37406,393484980,"AML Awareness","2024-07-10"
63624,214158866,"Fraud Prevention Cert","2024-07-10"
1617,929339240,"Security Screening Training","2024-07-11"
9298,531548178,"API Access Approval","2024-07-11"
10016,162321725,"Senior Agent Accreditation","2024-07-11"
76561,489162618,"Senior Agent Accreditation","2024-07-11"
78813,586491746,"Corporate Travel Cert","2024-07-11"
93525,126354829,"AML Awareness","2024-07-11"
45944,824663305,"Customer Privacy Training","2024-07-12"
46147,644322648,"Fraud Prevention Cert","2024-07-12"
67849,898944555,"API Access Approval","2024-07-12"
85262,146864716,"Corporate Travel Cert","2024-07-12"
86900,254170235,"Customer Privacy Training","2024-07-12"
77158,548820638,"IATA Agent","2024-07-13"
95134,730248037,"AML Awareness","2024-07-13"
95577,864607924,"IATA Agent","2024-07-13"
16306,494717144,"Senior Agent Accreditation","2024-07-14"
49987,990565514,"Customer Privacy Training","2024-07-14"
61209,278737014,"Fraud Prevention Cert","2024-07-14"
78625,185421158,"Fraud Prevention Cert","2024-07-14"
10714,699185689,"API Access Approval","2024-07-15"
14327,101636551,"Senior Agent Accreditation","2024-07-15"
55870,156360812,"Tour Guide Level 2","2024-07-15"
83916,294008968,"Senior Agent Accreditation","2024-07-15"
43347,424031401,"Tour Guide Level 2","2024-07-16"
98072,188013892,"Security Screening Training","2024-07-16"
14293,656225150,"IATA Agent","2024-07-17"
16274,928126902,"IATA Agent","2024-07-17"
18029,471802315,"API Access Approval","2024-07-17"
18282,828715163,"Tour Guide Level 1","2024-07-17"
55968,296633387,"VAT Handling Cert","2024-07-17"
59864,236152440,"Tour Guide Level 1","2024-07-17"
72368,629747687,"AML Awareness","2024-07-17"
81795,814099381,"Fraud Prevention Cert","2024-07-17"
1071,277141051,"Security Screening Training","2024-07-18"
40977,463236724,"Tour Guide Level 2","2024-07-18"
62981,861605617,"AML Awareness","2024-07-18"
77468,182043003,"Tour Guide Level 2","2024-07-18"
6382,674270062,"API Access Approval","2024-07-19"
22538,500621995,"Corporate Travel Cert","2024-07-19"
23875,847123528,"Senior Agent Accreditation","2024-07-19"
44859,619985281,"AML Awareness","2024-07-19"
67155,506309479,"Fraud Prevention Cert","2024-07-19"
69405,250592834,"Advanced Ticketing Cert","2024-07-19"
70630,740430693,"Security Screening Training","2024-07-19"
72842,211838877,"AML Awareness","2024-07-19"
98715,277198038,"Security Screening Training","2024-07-19"
18705,664497139,"Tour Guide Level 2","2024-07-20"
27808,244091274,"AML Awareness","2024-07-20"
29894,659672283,"IATA Agent","2024-07-20"
42036,610015082,"Senior Agent Accreditation","2024-07-20"
50331,688335584,"Tour Guide Level 1","2024-07-20"
50639,758605879,"Senior Agent Accreditation","2024-07-20"
59482,326601122,"Corporate Travel Cert","2024-07-20"
60137,720632891,"Fraud Prevention Cert","2024-07-20"
65028,630712052,"API Access Approval","2024-07-20"
79267,776329020,"Tour Guide Level 2","2024-07-20"
83825,582237497,"Advanced Ticketing Cert","2024-07-20"
86775,975425109,"VAT Handling Cert","2024-07-20"
85046,403080356,"AML Awareness","2024-07-21"
86524,371971192,"AML Awareness","2024-07-21"
18299,387004068,"VAT Handling Cert","2024-07-22"
29973,482742621,"Tour Guide Level 1","2024-07-22"
52596,397512135,"Corporate Travel Cert","2024-07-22"
60723,749523101,"Customer Privacy Training","2024-07-22"
62316,799965937,"Fraud Prevention Cert","2024-07-22"
5048,410748634,"Corporate Travel Cert","2024-07-23"
38975,247219279,"Customer Privacy Training","2024-07-23"
72031,700363264,"Tour Guide Level 2","2024-07-23"
77893,853387222,"Security Screening Training","2024-07-23"
88329,195643185,"Tour Guide Level 2","2024-07-23"
94349,310136947,"IATA Agent","2024-07-23"
23376,229087950,"AML Awareness","2024-07-24"
58154,783949845,"Fraud Prevention Cert","2024-07-24"
65661,209307998,"Senior Agent Accreditation","2024-07-24"
65902,326506836,"Customer Privacy Training","2024-07-24"
76980,255551048,"Tour Guide Level 1","2024-07-24"
79127,344396649,"Tour Guide Level 1","2024-07-24"
5289,914429612,"Tour Guide Level 1","2024-07-25"
8406,542494986,"Customer Privacy Training","2024-07-25"
21411,811824704,"Advanced Ticketing Cert","2024-07-25"
36947,344706221,"IATA Agent","2024-07-25"
58568,643814106,"Advanced Ticketing Cert","2024-07-25"
71376,345071508,"Corporate Travel Cert","2024-07-25"
80240,886603568,"API Access Approval","2024-07-25"
97570,562879130,"IATA Agent","2024-07-25"
12648,805376404,"Tour Guide Level 1","2024-07-26"
37615,684634076,"Senior Agent Accreditation","2024-07-26"
39382,606743649,"Senior Agent Accreditation","2024-07-26"
58433,506722703,"AML Awareness","2024-07-26"
17737,477807320,"Corporate Travel Cert","2024-07-27"
22945,224479143,"IATA Agent","2024-07-27"
75300,111823802,"Security Screening Training","2024-07-27"
78418,330458495,"Corporate Travel Cert","2024-07-27"
91868,522516794,"Security Screening Training","2024-07-27"
3178,674501287,"AML Awareness","2024-07-28"
31898,872244208,"AML Awareness","2024-07-28"
32274,891156854,"Security Screening Training","2024-07-28"
36527,868184673,"Senior Agent Accreditation","2024-07-28"
40908,102228155,"IATA Agent","2024-07-28"
44990,107886056,"Security Screening Training","2024-07-28"
72051,493966238,"Customer Privacy Training","2024-07-28"
92639,255906483,"IATA Agent","2024-07-28"
11673,830805235,"Fraud Prevention Cert","2024-07-29"
32250,498105945,"VAT Handling Cert","2024-07-29"
42359,995993335,"IATA Agent","2024-07-29"
47209,839038701,"API Access Approval","2024-07-29"
47691,372986909,"Advanced Ticketing Cert","2024-07-29"
60231,442837381,"Senior Agent Accreditation","2024-07-29"
64733,201390690,"Senior Agent Accreditation","2024-07-29"
79317,701800310,"VAT Handling Cert","2024-07-29"
82257,185449368,"Fraud Prevention Cert","2024-07-29"
97135,506197608,"VAT Handling Cert","2024-07-29"
24576,614655394,"Corporate Travel Cert","2024-07-30"
55711,221049819,"Corporate Travel Cert","2024-07-30"
74445,992547097,"API Access Approval","2024-07-30"
86716,405967749,"Tour Guide Level 1","2024-07-30"
48157,773203590,"Tour Guide Level 2","2024-07-31"
51890,617087345,"Fraud Prevention Cert","2024-07-31"
53910,671918054,"Tour Guide Level 1","2024-07-31"
54781,452495095,"Customer Privacy Training","2024-07-31"
80400,985863705,"IATA Agent","2024-07-31"
5857,246338778,"Senior Agent Accreditation","2024-08-01"
9253,574777899,"Fraud Prevention Cert","2024-08-01"
12095,669781651,"VAT Handling Cert","2024-08-01"
17596,941872619,"Corporate Travel Cert","2024-08-01"
43120,173107848,"Security Screening Training","2024-08-01"
49680,102992054,"AML Awareness","2024-08-01"
51594,648192082,"Fraud Prevention Cert","2024-08-01"
